RegionID,SizeRank,RegionName,RegionType,StateName,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30
395040,509,"Roswell, NM",msa,NM,178317.0,181617.0,181617.0,179617.0,179983.0,181667.0,183667.0,186533.0,188717.0,190050.0,192183.0,193317.0,194650.0,192567.0,187550.0,185383.0,188775.0,195475.0,201642.0,202333.0,198567.0,192233.0,183533.0,182600.0,181433.0,189217.0,190250.0,196083.0,191633.0,186967.0,178133.0,166133.0,157800.0,154967.0,162833.0,175250.0,182917.0,185433.0,186350.0,190317.0,196633.0,199950.0,199950.0,199950.0,199967.0,201667.0,208167.0,217100.0,223767.0,230567.0,237717.0,243854.0,243304.0,235554.0,229417.0,224000.0,224000.0,227333.0,234942.0,237381.0,240686.0,242077.0,245971.0,241000.0,238000.0,234967.0,233967.0,225633.0,220000.0,217667.0,217817.0,215150.0,215150.0,224967.0
395092,510,"Shelton, WA",msa,WA,249817.0,263450.0,276617.0,284392.0,284392.0,286058.0,288117.0,291450.0,294783.0,292892.0,292892.0,293192.0,296567.0,308267.0,313208.0,319898.0,318065.0,319815.0,317825.0,312992.0,306300.0,301533.0,299850.0,308200.0,324800.0,341466.0,355816.0,364316.0,372667.0,370000.0,363333.0,355000.0,348000.0,341333.0,336333.0,345817.0,351650.0,370817.0,379150.0,394950.0,404117.0,413283.0,417150.0,419633.0,429650.0,432150.0,439667.0,444667.0,463333.0,477483.0,484150.0,485816.0,478999.0,467332.0,452332.0,438332.0,431333.0,428000.0,426167.0,433166.0,441466.0,458300.0,465800.0,475833.0,480817.0,489650.0,494650.0,491250.0,480583.0,460583.0,453500.0,446992.0,454325.0,467825.0
394540,511,"Dublin, GA",msa,GA,144633.0,144633.0,144933.0,138267.0,138967.0,142300.0,146283.0,154450.0,162483.0,171833.0,172667.0,168817.0,168783.0,169950.0,173467.0,170167.0,169000.0,164633.0,162933.0,158750.0,158750.0,160267.0,164750.0,162117.0,158967.0,155983.0,161633.0,169967.0,175647.0,173413.0,169079.0,168443.0,167327.0,163977.0,158583.0,164100.0,159617.0,155467.0,146650.0,143317.0,144167.0,149083.0,161217.0,167550.0,172800.0,174500.0,177917.0,178083.0,182567.0,189150.0,197483.0,197667.0,197967.0,191300.0,191300.0,189594.0,194094.0,196094.0,197333.0,196150.0,199467.0,213117.0,246467.0,276483.0,293000.0,274633.0,255433.0,234083.0,222450.0,218317.0,217317.0,215650.0,209817.0,210833.0
394899,512,"Nacogdoches, TX",msa,TX,195767.0,192583.0,196117.0,199767.0,199917.0,194750.0,194433.0,200967.0,202000.0,202000.0,200500.0,204417.0,207750.0,209383.0,208467.0,205283.0,201950.0,209433.0,213617.0,221983.0,220667.0,224433.0,219767.0,210183.0,203585.0,204752.0,208438.0,213269.0,218336.0,231172.0,246005.0,249105.0,233817.0,214650.0,213817.0,232167.0,242083.0,236250.0,224567.0,222650.0,232950.0,242950.0,249917.0,250442.0,252125.0,258658.0,259167.0,260817.0,257617.0,265533.0,267217.0,266417.0,257000.0,249483.0,251983.0,258008.0,266050.0,261033.0,255475.0,251617.0,254950.0,254950.0,249950.0,256600.0,263800.0,271283.0,259817.0,252317.0,257317.0,267150.0,267483.0,261333.0,256333.0,260500.0
395105,513,"Somerset, KY",msa,KY,159100.0,159100.0,160950.0,164783.0,167817.0,169000.0,169150.0,169800.0,171800.0,174600.0,173950.0,171950.0,169300.0,169467.0,170767.0,170767.0,173933.0,174633.0,177817.0,178117.0,179450.0,179300.0,179000.0,180967.0,182933.0,186267.0,187933.0,191300.0,191600.0,193717.0,195050.0,198083.0,198317.0,200617.0,200950.0,201633.0,204667.0,213667.0,223967.0,230633.0,231600.0,229933.0,226567.0,222933.0,221133.0,212817.0,211483.0,211317.0,221000.0,225817.0,229117.0,229117.0,235617.0,242617.0,247950.0,244633.0,241000.0,239317.0,239317.0,239317.0,242333.0,244333.0,247967.0,248283.0,256283.0,262950.0,272633.0,274600.0,274600.0,274900.0,273233.0,276567.0,276567.0,282933.0
394496,514,"Coos Bay, OR",msa,OR,247500.0,256167.0,263500.0,269667.0,266333.0,265000.0,265000.0,260000.0,254967.0,254633.0,260783.0,269150.0,272817.0,275000.0,278333.0,281633.0,285133.0,286767.0,288133.0,292933.0,296267.0,299933.0,304467.0,306167.0,301833.0,293833.0,285467.0,279467.0,269300.0,252500.0,246167.0,243999.0,247466.0,240633.0,231467.0,233167.0,248333.0,273333.0,300000.0,316667.0,331650.0,338983.0,346983.0,343667.0,344333.0,337150.0,345633.0,345633.0,356150.0,352650.0,359317.0,364650.0,372167.0,376667.0,368333.0,366499.0,355416.0,355417.0,349083.0,349333.0,349000.0,349666.0,353000.0,361666.0,373333.0,376667.0,373333.0,361667.0,355000.0,358333.0,361667.0,361667.0,353333.0,352667.0
394600,515,"Forest City, NC",msa,NC,251600.0,253300.0,256726.0,257426.0,260726.0,262267.0,261567.0,263233.0,266267.0,269633.0,271000.0,273000.0,269650.0,273283.0,279117.0,286467.0,291817.0,294150.0,298450.0,296433.0,293250.0,288283.0,286483.0,286483.0,288150.0,289983.0,293000.0,302983.0,312983.0,313150.0,306333.0,292667.0,282800.0,272933.0,269267.0,265933.0,259267.0,248933.0,254800.0,257833.0,259167.0,251667.0,257000.0,266667.0,268150.0,259816.0,246149.0,229666.0,221300.0,219967.0,224967.0,221667.0,226633.0,229933.0,236583.0,234917.0,229950.0,223300.0,212500.0,212500.0,217500.0,233333.0,251666.0,,305167.0,316833.0,309333.0,303300.0,299717.0,299550.0,296250.0,289833.0,286633.0,298300.0
394836,516,"Martinsville, VA",msa,VA,99717.0,101600.0,101917.0,103600.0,105267.0,107283.0,108967.0,108967.0,106600.0,103233.0,99900.0,98850.0,95517.0,95517.0,99433.0,106700.0,110017.0,110500.0,108233.0,105917.0,104267.0,104283.0,105783.0,109100.0,109083.0,106583.0,101597.0,102908.0,107925.0,114562.0,114950.0,113300.0,113000.0,115967.0,119300.0,119633.0,116633.0,116633.0,118300.0,126233.0,132550.0,135017.0,133750.0,130733.0,133233.0,137567.0,145083.0,148267.0,150600.0,155600.0,161600.0,164933.0,162450.0,161467.0,161467.0,176467.0,173300.0,167500.0,148633.0,145767.0,147067.0,150900.0,159433.0,167133.0,173800.0,179467.0,185300.0,182833.0,179800.0,180767.0,184083.0,183250.0,179916.0,179064.0
395020,517,"Rexburg, ID",msa,ID,256567.0,258306.0,263239.0,269922.0,274850.0,276583.0,284917.0,286583.0,289617.0,297967.0,307967.0,307967.0,301267.0,294633.0,303300.0,308333.0,315667.0,319000.0,315633.0,311617.0,304933.0,308300.0,309900.0,319917.0,315398.0,307148.0,303815.0,313333.0,333333.0,340000.0,359667.0,381167.0,395150.0,398633.0,396800.0,406150.0,416300.0,454633.0,469300.0,492333.0,494333.0,505333.0,535333.0,558667.0,585500.0,580000.0,561667.0,545833.0,523333.0,519983.0,511317.0,502950.0,485450.0,481450.0,487967.0,500983.0,503650.0,495500.0,475000.0,469833.0,461500.0,475500.0,482150.0,505150.0,519483.0,529667.0,523300.0,506600.0,496567.0,496267.0,495967.0,488667.0,488667.0,499000.0
394787,518,"Lewiston, ID",msa,ID,243967.0,250467.0,252000.0,251667.0,248667.0,248833.0,248583.0,246917.0,245233.0,244150.0,244983.0,247317.0,245650.0,246483.0,245000.0,252666.0,262633.0,273966.0,277967.0,272967.0,266600.0,264350.0,264367.0,267700.0,271283.0,279300.0,286998.0,288998.0,289748.0,287083.0,288417.0,286333.0,284650.0,279467.0,274433.0,270933.0,279683.0,306383.0,326233.0,334667.0,323000.0,322667.0,322667.0,327650.0,328317.0,337317.0,342333.0,352072.0,354705.0,368205.0,380783.0,389150.0,390317.0,387967.0,389550.0,392717.0,389383.0,387767.0,384600.0,387967.0,386333.0,388333.0,394667.0,403000.0,406333.0,408333.0,408333.0,406633.0,401300.0,399300.0,394333.0,396333.0,403233.0,418233.0
394759,519,"Laconia, NH",msa,NH,269800.0,283133.0,294933.0,308267.0,309900.0,306267.0,298633.0,293667.0,290633.0,286617.0,284950.0,284650.0,287667.0,294000.0,301000.0,306300.0,306617.0,303250.0,299950.0,299966.0,299966.0,299633.0,296267.0,293783.0,290750.0,293783.0,295967.0,304333.0,311300.0,326600.0,337808.0,342841.0,332875.0,325000.0,313000.0,307667.0,312633.0,329633.0,354967.0,366667.0,376666.0,384666.0,391333.0,395483.0,387483.0,376217.0,370400.0,387067.0,408333.0,438167.0,440650.0,473983.0,469150.0,481667.0,463333.0,463167.0,448167.0,428000.0,427833.0,444500.0,474633.0,501450.0,523783.0,530967.0,530150.0,516150.0,517300.0,503300.0,491617.0,473967.0,461967.0,461133.0,478816.0,510783.0
394629,520,"Georgetown, SC",msa,SC,371483.0,379483.0,381830.0,382080.0,384080.0,388667.0,395550.0,398883.0,399300.0,395667.0,391000.0,389333.0,389333.0,394167.0,395833.0,399500.0,404000.0,404000.0,403667.0,399000.0,395667.0,392333.0,387633.0,382933.0,379933.0,379300.0,384300.0,387617.0,389807.0,389615.0,391298.0,391107.0,393000.0,394633.0,397967.0,396275.0,404642.0,404975.0,412983.0,407150.0,423483.0,428167.0,425667.0,416800.0,416883.0,415550.0,400567.0,390817.0,382117.0,389300.0,387550.0,397583.0,397583.0,396300.0,399633.0,393133.0,394833.0,384667.0,386500.0,387833.0,392000.0,392000.0,377333.0,363456.0,356456.0,367662.0,383539.0,403873.0,427492.0,449642.0,459642.0,464817.0,458333.0,449833.0
394343,521,"Athens, OH",msa,OH,184000.0,185000.0,188333.0,191650.0,191650.0,186150.0,179250.0,175883.0,175517.0,177400.0,179067.0,181600.0,181300.0,179633.0,177300.0,173800.0,170500.0,166833.0,165583.0,168883.0,169850.0,171583.0,166600.0,167467.0,170817.0,180083.0,182550.0,184367.0,183117.0,183633.0,180150.0,178483.0,177167.0,175333.0,171667.0,163150.0,159900.0,158867.0,168200.0,171283.0,178817.0,178833.0,182500.0,176667.0,172667.0,165667.0,162833.0,159983.0,163617.0,169283.0,177800.0,185483.0,185983.0,182317.0,177500.0,177500.0,177833.0,176633.0,169950.0,171517.0,175550.0,185533.0,187267.0,181567.0,183100.0,190633.0,204000.0,209167.0,210000.0,206633.0,203117.0,206117.0,211133.0,225317.0
395063,522,"Sanford, NC",msa,NC,197600.0,201367.0,205367.0,203633.0,204833.0,202274.0,207340.0,207357.0,209783.0,209817.0,209833.0,209667.0,209667.0,208000.0,212167.0,215500.0,221733.0,221200.0,227700.0,232117.0,237967.0,238133.0,231150.0,225333.0,225300.0,231633.0,234933.0,238267.0,241583.0,243267.0,241617.0,234967.0,231650.0,226667.0,228000.0,227667.0,224330.0,231313.0,230647.0,242067.0,248150.0,257483.0,264367.0,261617.0,269917.0,276283.0,279633.0,270333.0,267983.0,273150.0,287483.0,292667.0,302500.0,305817.0,308317.0,303283.0,303267.0,305600.0,307300.0,314000.0,320000.0,335000.0,346667.0,351608.0,345442.0,338442.0,328467.0,327967.0,326600.0,329733.0,329567.0,327933.0,326500.0,331250.0
394570,523,"Enid, OK",msa,OK,146600.0,151300.0,154633.0,154633.0,151633.0,153267.0,156633.0,160717.0,161167.0,161133.0,160383.0,159933.0,163267.0,168233.0,171567.0,174433.0,172800.0,171583.0,168167.0,167833.0,168750.0,164333.0,159833.0,159333.0,166150.0,174283.0,178017.0,176200.0,172900.0,169967.0,169933.0,166567.0,166567.0,164917.0,166600.0,164933.0,163250.0,160733.0,157400.0,159083.0,158950.0,157283.0,152267.0,149900.0,149250.0,149267.0,149967.0,146950.0,141883.0,141217.0,146550.0,158267.0,167933.0,174783.0,173817.0,169317.0,165817.0,166650.0,163117.0,160267.0,170400.0,184433.0,202300.0,201500.0,200833.0,193917.0,191083.0,188667.0,192083.0,195717.0,195467.0,195633.0,189500.0,188833.0
394889,524,"Mount Vernon, OH",msa,OH,153267.0,161546.0,164880.0,168246.0,166600.0,168267.0,167933.0,164617.0,160983.0,157909.0,159559.0,164726.0,165633.0,170633.0,170767.0,176567.0,179917.0,183746.0,181180.0,179446.0,178780.0,179713.0,176463.0,176446.0,177746.0,176046.0,177875.0,181542.0,184875.0,186567.0,184933.0,186600.0,182633.0,170967.0,160133.0,150783.0,155783.0,169317.0,183150.0,203150.0,209633.0,221083.0,211900.0,216083.0,212483.0,218317.0,214967.0,209933.0,204917.0,206600.0,205967.0,218983.0,225650.0,238650.0,233150.0,229742.0,230709.0,234892.0,238267.0,242967.0,244633.0,248000.0,253333.0,273320.0,290783.0,308116.0,316130.0,315000.0,307633.0,296267.0,295233.0,293567.0,293600.0,303300.0
395199,525,"Walla Walla, WA",msa,WA,275503.0,292469.0,302633.0,303633.0,301967.0,297300.0,304630.0,307497.0,309163.0,307833.0,306333.0,306000.0,307633.0,307933.0,305767.0,309550.0,319250.0,326717.0,322798.0,318130.0,323130.0,333298.0,344633.0,341000.0,335967.0,329600.0,329900.0,332850.0,342033.0,348700.0,349100.0,344950.0,344967.0,356650.0,366650.0,375000.0,372983.0,374467.0,372467.0,376800.0,376733.0,382067.0,383383.0,390267.0,394933.0,397550.0,397250.0,397400.0,405150.0,422150.0,439000.0,450000.0,446667.0,446667.0,443000.0,438000.0,429667.0,425000.0,425000.0,433333.0,448333.0,470667.0,495667.0,514000.0,525000.0,516333.0,508000.0,491167.0,476333.0,466333.0,463167.0,464333.0,470000.0,478000.0
394309,526,"Albemarle, NC",msa,NC,219633.0,217633.0,219467.0,222733.0,226567.0,228200.0,234933.0,237417.0,236617.0,236317.0,225467.0,222633.0,208967.0,222317.0,229317.0,239733.0,241167.0,241000.0,241217.0,233133.0,233267.0,231467.0,231133.0,224333.0,212833.0,209650.0,208117.0,218883.0,227333.0,235683.0,236417.0,234483.0,227800.0,216050.0,214717.0,211067.0,216233.0,219567.0,231067.0,239450.0,241083.0,248250.0,254950.0,264950.0,254967.0,259967.0,269300.0,282633.0,282633.0,283167.0,294833.0,306583.0,306417.0,298167.0,288050.0,284717.0,282550.0,280917.0,276250.0,281667.0,290000.0,298000.0,296333.0,291333.0,296667.0,308000.0,319667.0,320333.0,312150.0,302117.0,291950.0,287133.0,288833.0,292800.0
394701,527,"Hutchinson, KS",msa,KS,109067.0,114900.0,118233.0,119433.0,117800.0,116150.0,116617.0,118250.0,116600.0,112800.0,109467.0,106133.0,106567.0,107433.0,114083.0,114117.0,116200.0,112033.0,115067.0,114133.0,113617.0,109100.0,103433.0,103799.0,105316.0,108999.0,109167.0,108900.0,108900.0,113033.0,115283.0,117733.0,111067.0,109067.0,107583.0,112017.0,118683.0,126017.0,131517.0,134867.0,134867.0,136617.0,127950.0,119617.0,106600.0,103600.0,100300.0,101633.0,104950.0,113833.0,126367.0,132050.0,133650.0,129467.0,127133.0,126650.0,124167.0,120800.0,119767.0,127267.0,138950.0,143283.0,143250.0,139900.0,138267.0,136633.0,136667.0,136633.0,141567.0,141567.0,145767.0,140800.0,140767.0,144900.0
394693,528,"Hudson, NY",msa,NY,350650.0,357233.0,366900.0,375417.0,379167.0,382800.0,389467.0,388117.0,384783.0,379450.0,382633.0,381000.0,376633.0,368633.0,363600.0,366600.0,369933.0,376633.0,381567.0,388200.0,393167.0,396267.0,396300.0,393000.0,391667.0,398333.0,409667.0,417667.0,421000.0,432167.0,451283.0,471283.0,483783.0,491333.0,496333.0,499666.0,498333.0,498300.0,496633.0,493883.0,488917.0,478900.0,467817.0,465817.0,462500.0,461333.0,451667.0,465000.0,480000.0,495000.0,496333.0,511333.0,523000.0,535000.0,535000.0,556667.0,576667.0,585000.0,569967.0,554633.0,549600.0,557967.0,574933.0,608300.0,616300.0,614667.0,597667.0,597500.0,599133.0,596133.0,594967.0,581667.0,564000.0,545333.0
395124,529,"Starkville, MS",msa,MS,248898.0,245000.0,242333.0,238933.0,237199.0,234866.0,237600.0,239300.0,242633.0,246267.0,250933.0,254233.0,252900.0,250817.0,249150.0,244183.0,245600.0,246950.0,253250.0,255600.0,253950.0,253067.0,253963.0,259280.0,263530.0,264650.0,256788.0,253788.0,251788.0,254667.0,248000.0,241650.0,244950.0,233267.0,223283.0,206650.0,213300.0,218300.0,224933.0,229967.0,224967.0,214667.0,202967.0,198967.0,198633.0,195000.0,198983.0,212983.0,241617.0,264100.0,275767.0,280767.0,286633.0,290633.0,285333.0,276967.0,264600.0,256583.0,259883.0,264916.0,264900.0,254300.0,259300.0,279300.0,304967.0,319800.0,332167.0,340483.0,342317.0,337467.0,332450.0,329117.0,331300.0,339633.0
394443,530,"Carlsbad, NM",msa,NM,186833.0,191333.0,198000.0,205000.0,208333.0,208333.0,214667.0,219667.0,226833.0,223833.0,225467.0,225967.0,229300.0,234333.0,241085.0,252995.0,260995.0,269370.0,272370.0,273861.0,272734.0,269474.0,269432.0,271099.0,277414.0,280609.0,282109.0,280077.0,272029.0,264163.0,259896.0,263533.0,262233.0,257233.0,250667.0,243333.0,236500.0,228167.0,230667.0,235000.0,239500.0,237000.0,234500.0,234667.0,234667.0,233000.0,230000.0,233667.0,234983.0,236650.0,236133.0,234817.0,232983.0,229667.0,229667.0,229333.0,229000.0,235633.0,251133.0,268300.0,278000.0,278000.0,276333.0,279167.0,285833.0,286833.0,282000.0,279117.0,279783.0,280450.0,278333.0,278333.0,283000.0,279667.0
394631,531,"Gillette, WY",msa,WY,206633.0,208300.0,211633.0,214983.0,219950.0,221583.0,218600.0,215300.0,213483.0,213483.0,211817.0,212667.0,214000.0,215667.0,218333.0,220000.0,221333.0,219633.0,219633.0,220300.0,222000.0,225000.0,226333.0,224483.0,220300.0,221633.0,223817.0,227417.0,226750.0,226417.0,225133.0,224467.0,224433.0,223267.0,223233.0,221567.0,226683.0,231383.0,236383.0,241267.0,244933.0,252967.0,253650.0,253617.0,249117.0,254783.0,263150.0,281283.0,291600.0,304933.0,314783.0,312050.0,312050.0,308900.0,324333.0,331333.0,344667.0,348667.0,353333.0,358633.0,361633.0,368300.0,368000.0,371333.0,369667.0,367667.0,373000.0,377166.0,381650.0,388300.0,395467.0,401283.0,392933.0,383233.0
395136,532,"Sturgis, MI",msa,MI,163283.0,168267.0,181900.0,186933.0,186633.0,176817.0,168450.0,166450.0,166267.0,165700.0,162700.0,161067.0,166333.0,172967.0,181283.0,184917.0,186600.0,183250.0,182417.0,179100.0,175767.0,169575.0,166208.0,167908.0,174967.0,182667.0,187633.0,188633.0,189267.0,189267.0,183233.0,173233.0,166567.0,160350.0,158283.0,156017.0,160400.0,171083.0,176683.0,185633.0,199533.0,206200.0,204933.0,189083.0,183267.0,177433.0,172357.0,170041.0,176691.0,199006.0,217139.0,229656.0,228376.0,223409.0,219259.0,213300.0,207967.0,201967.0,195000.0,195300.0,196300.0,200800.0,207500.0,220800.0,233300.0,232929.0,219629.0,209596.0,204033.0,204000.0,203967.0,212383.0,225417.0,242117.0
395044,533,"Rutland, VT",msa,VT,202667.0,203000.0,209333.0,209333.0,214000.0,215967.0,221267.0,224900.0,223267.0,221600.0,221633.0,224633.0,226333.0,226333.0,225000.0,226167.0,229500.0,231167.0,233333.0,233333.0,235000.0,233300.0,231600.0,232933.0,235967.0,239000.0,242667.0,246333.0,250000.0,249966.0,249633.0,249300.0,244317.0,245483.0,244150.0,247500.0,251667.0,261167.0,269167.0,269667.0,270167.0,278833.0,289967.0,306633.0,,315483.0,308817.0,301000.0,302817.0,309483.0,309783.0,313300.0,313300.0,318333.0,317500.0,308833.0,303500.0,299000.0,292333.0,289000.0,297667.0,309667.0,321417.0,330583.0,342217.0,357300.0,373133.0,386483.0,393283.0,386450.0,383967.0,383083.0,378750.0,370400.0
394509,534,"Crossville, TN",msa,TN,179417.0,183133.0,189800.0,192633.0,192825.0,187008.0,190642.0,194083.0,199900.0,199933.0,201933.0,201967.0,205050.0,206383.0,212717.0,216133.0,221983.0,225617.0,227117.0,221300.0,216300.0,214967.0,218133.0,217317.0,218950.0,218950.0,223533.0,225210.0,230376.0,230960.0,236983.0,241650.0,244000.0,239417.0,224250.0,209250.0,194500.0,,229967.0,254617.0,261283.0,269617.0,271600.0,271600.0,274017.0,275717.0,279083.0,284966.0,291366.0,298033.0,298033.0,306633.0,315633.0,325300.0,333600.0,334083.0,337117.0,332117.0,333100.0,332100.0,332100.0,336967.0,335300.0,341967.0,339633.0,346267.0,349600.0,356433.0,359767.0,356450.0,352950.0,352950.0,353800.0,357100.0
845162,535,"Granbury, TX",msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465300.0,438300.0,420300.0,436667.0,445833.0,442833.0,437833.0,431300.0,429133.0,426133.0,417833.0,408333.0,399666.0,405333.0,412333.0,429300.0
395071,536,"Sayre, PA",msa,PA,139933.0,141300.0,142967.0,146133.0,149633.0,152150.0,153983.0,152450.0,154933.0,155517.0,156050.0,154383.0,153800.0,156600.0,159100.0,160733.0,160000.0,159167.0,160833.0,163100.0,166467.0,169833.0,172817.0,173967.0,175133.0,178983.0,180833.0,181317.0,181283.0,181283.0,177633.0,169000.0,161000.0,159083.0,161917.0,164250.0,166167.0,168083.0,170500.0,170817.0,167733.0,166650.0,165000.0,166833.0,169833.0,172167.0,173967.0,175600.0,179067.0,184000.0,187333.0,190017.0,188450.0,188450.0,186633.0,189883.0,189733.0,189233.0,185483.0,183733.0,182233.0,182317.0,186750.0,190167.0,191917.0,189083.0,189000.0,192583.0,196250.0,199583.0,206300.0,205967.0,212633.0,209333.0
395049,537,"Salina, KS",msa,KS,139833.0,145483.0,148817.0,148817.0,146317.0,142983.0,142950.0,142933.0,144933.0,144783.0,146117.0,142783.0,142800.0,148133.0,158133.0,162050.0,158733.0,153700.0,151617.0,146950.0,144983.0,141317.0,140817.0,138817.0,139483.0,141833.0,147167.0,148167.0,143500.0,140167.0,133833.0,133000.0,124967.0,119967.0,115617.0,117283.0,,141600.0,144967.0,134967.0,129967.0,124800.0,121333.0,118000.0,109333.0,105833.0,98833.0,100667.0,103567.0,112200.0,118783.0,121217.0,130917.0,138000.0,148000.0,146667.0,150000.0,148233.0,153650.0,155967.0,162400.0,167067.0,171383.0,173550.0,174383.0,174417.0,177417.0,178167.0,188167.0,190000.0,190967.0,176633.0,171467.0,175500.0
753903,538,"Marietta, OH",msa,OH,149467.0,150267.0,156350.0,162717.0,168083.0,168633.0,170117.0,168083.0,166417.0,164600.0,163550.0,160233.0,158900.0,158900.0,162217.0,165200.0,171250.0,176250.0,179900.0,181500.0,181367.0,176550.0,169983.0,163450.0,161633.0,159967.0,161650.0,166617.0,175250.0,183567.0,184433.0,185767.0,188450.0,193350.0,195217.0,199233.0,198500.0,199667.0,193000.0,194667.0,186333.0,181333.0,172000.0,167333.0,162150.0,160633.0,165633.0,168050.0,170533.0,167200.0,173300.0,178333.0,186983.0,187283.0,188033.0,192717.0,199583.0,203500.0,199983.0,199650.0,197983.0,209417.0,218250.0,230583.0,234000.0,236633.0,237883.0,236383.0,238050.0,245450.0,250583.0,248917.0,246583.0,243283.0
394591,539,"Fergus Falls, MN",msa,MN,211433.0,226583.0,234900.0,241267.0,246267.0,249631.0,249948.0,249948.0,249917.0,246567.0,239900.0,234767.0,234781.0,241448.0,243248.0,245583.0,245583.0,248917.0,249600.0,247933.0,246267.0,247400.0,246567.0,244900.0,239083.0,236267.0,239600.0,249617.0,261300.0,267667.0,268500.0,265467.0,254800.0,240633.0,217300.0,211633.0,214967.0,232500.0,239133.0,235800.0,237800.0,237500.0,245800.0,242633.0,237967.0,224667.0,214967.0,215967.0,227967.0,242817.0,266483.0,276117.0,285450.0,277450.0,277483.0,269998.0,268331.0,269965.0,273116.0,276417.0,282783.0,304633.0,323000.0,340000.0,353333.0,366650.0,374967.0,366600.0,357950.0,349600.0,342933.0,339900.0,339067.0,353233.0
394362,540,"Barre, VT",msa,VT,264317.0,266150.0,268833.0,276833.0,280983.0,278117.0,270117.0,268133.0,269633.0,270967.0,275967.0,276000.0,276300.0,269967.0,268117.0,271150.0,277817.0,283833.0,286250.0,287750.0,288583.0,288167.0,284967.0,286467.0,288117.0,294783.0,293283.0,294967.0,294667.0,297967.0,299633.0,298300.0,298300.0,298133.0,292800.0,292500.0,292667.0,304667.0,309167.0,308833.0,303500.0,299000.0,302333.0,292333.0,281333.0,274500.0,272167.0,281833.0,297333.0,309833.0,335833.0,340833.0,357333.0,349667.0,349667.0,350000.0,349667.0,350333.0,355333.0,352333.0,351333.0,361333.0,379667.0,401667.0,424500.0,437833.0,425833.0,404333.0,381000.0,371333.0,343333.0,341333.0,345667.0,365667.0
394618,541,"Fremont, OH",msa,OH,112867.0,118100.0,123767.0,129600.0,129967.0,129967.0,129433.0,126100.0,118767.0,111950.0,108600.0,110950.0,116450.0,122133.0,126967.0,127117.0,126117.0,127300.0,131150.0,133117.0,133783.0,133267.0,133267.0,128583.0,125283.0,122733.0,125333.0,126633.0,130850.0,134600.0,135383.0,133500.0,128500.0,123750.0,120667.0,118983.0,121233.0,128733.0,141667.0,156583.0,160750.0,162833.0,159667.0,154667.0,148000.0,139300.0,137300.0,133967.0,133467.0,138033.0,146333.0,155833.0,154917.0,148250.0,145533.0,150517.0,155550.0,156617.0,152483.0,149983.0,148333.0,151150.0,161650.0,177983.0,185967.0,188300.0,186783.0,185967.0,183100.0,174917.0,172100.0,168783.0,170483.0,171650.0
394939,542,"Oneonta, NY",msa,NY,168967.0,168817.0,172317.0,178483.0,183667.0,183667.0,181300.0,182633.0,184600.0,186267.0,183100.0,183133.0,184800.0,191600.0,199600.0,205967.0,208667.0,205483.0,200817.0,196483.0,193000.0,187983.0,181283.0,177950.0,178800.0,183583.0,186917.0,189083.0,188283.0,190267.0,189833.0,190883.0,187883.0,185317.0,181650.0,179333.0,185667.0,192333.0,199317.0,209467.0,219467.0,227817.0,224667.0,221500.0,216400.0,209700.0,203033.0,199300.0,199000.0,199167.0,206317.0,219650.0,230450.0,233467.0,230133.0,229317.0,229150.0,226117.0,221283.0,217083.0,216783.0,217733.0,224100.0,234100.0,244667.0,249633.0,249950.0,249950.0,249950.0,249967.0,246300.0,241983.0,234983.0,231650.0
394490,543,"Columbus, MS",msa,MS,141233.0,144783.0,152966.0,154600.0,159383.0,161350.0,168017.0,168600.0,166933.0,163467.0,161133.0,161667.0,165833.0,169167.0,171167.0,172133.0,175617.0,178217.0,179883.0,181033.0,180900.0,182567.0,183142.0,189471.0,193838.0,200463.0,202500.0,208667.0,217833.0,229417.0,235550.0,229850.0,216433.0,209767.0,203117.0,201617.0,195067.0,200233.0,205233.0,208483.0,209150.0,207483.0,209050.0,209900.0,211550.0,206283.0,200617.0,195300.0,199000.0,216300.0,232450.0,240783.0,234133.0,228283.0,224917.0,214900.0,214067.0,207250.0,212283.0,207817.0,217000.0,226817.0,234483.0,236133.0,231283.0,237250.0,239933.0,243267.0,244100.0,246600.0,249133.0,247083.0,246217.0,243700.0
